COREDEP,REPDTE,ASSET,RBC1AAJ,INTINC,NETINC,EQ,LNLSDEPR,LNLSNTV,DEP,RBCRWAJ,CHBAL,CERT,NONII,LNLSNET,ID
13860,20240630,17709,14.898482820169567,553,-527,2533,68.98327759197325,58.24,14950,22.151550844130348,5809,35314,-59,10313,35314_20240630
1862503,20240630,2457323,8.943089107619585,63504,11503,197915,89.07039816517832,75.16,2073662,13.013287134884996,77261,57369,5838,1847019,57369_20240630
2108284,20240630,4169323,12.979199789615864,111542,19042,484826,90.94905694049086,74.56,3418130,0.0,230909,57815,10496,3108757,57815_20240630
250209,20240630,358194,10.372051151708607,9807,873,35873,111.76657224662362,81.63,261597,0.0,32411,57931,545,292378,57931_20240630
1505036,20240630,3588794,10.700565459489791,106465,31700,405347,110.57595019089032,85.69,2781178,19.02640303271008,287997,58181,11251,3075314,58181_20240630
354957,20240630,502330,15.158862015435021,16520,3607,75061,83.47222189369407,70.25,422761,22.31983820431474,92134,58348,4207,352888,58348_20240630
189886,20240630,308854,9.38405513352651,8836,608,28976,104.57580574058571,83.72,247257,0.0,12078,58377,275,258571,58377_20240630
90523,20240630,158601,13.475981388033292,6288,1202,20492,93.88484875860095,78.63,132834,18.17987222551538,13630,58413,728,124711,58413_20240630
245736,20240630,341290,13.033232748917934,10786,1580,45302,90.30138498116344,77.68,293578,0.0,14359,58584,648,265105,58584_20240630
411713,20240630,714876,10.89884142618994,22644,5537,60926,92.93228292106643,78.35,602684,18.091289270328573,56326,58657,2624,560088,58657_20240630
229953,20240630,481009,11.078862645774509,16653,2569,54068,97.12190102421748,84.38,417880,37.20579854446839,43279,58687,1608,405853,58687_20240630
82743,20240630,198021,12.415525635569027,5676,-24,23491,90.8849117019933,61.78,134601,19.861675523601125,24665,59182,842,122332,59182_20240630
22186,20240630,51896,39.6002523062367,1564,-919,20090,102.21234600176466,60.27,30601,0.0,703,59292,20,31278,59292_20240630
651853,20240630,757018,11.624359722064618,19868,8138,77749,59.903970837602806,52.36,661674,20.67977794837433,88455,8033,2171,396369,8033_20240630
30161,20240331,41117,13.157238973336655,490,13,2356,59.52683103698332,47.91,33096,21.6422808168938,5051,10843,20,19701,10843_20240331
338958,20240331,427985,15.839517306732711,5474,728,59589,74.17198571258615,62.64,361437,25.879489086683726,33836,12266,896,268085,12266_20240331
277537,20240331,517428,5.815236080132138,5924,-355,27902,68.23185689800171,45.32,343643,9.844106398669158,16647,16249,1659,234474,16249_20240331
60089,20240331,81957,18.379666401906274,1081,144,14823,64.62679294698054,51.79,65674,0.0,14603,16584,136,42443,16584_20240331
294145,20240331,630181,9.482023351275377,7201,1130,46217,73.95393401745278,59.16,504103,0.0,19621,20179,7887,372804,20179_20240331
420840,20240331,513827,11.037153314643055,4977,1201,41971,42.34091497691991,37.86,459487,0.0,39396,20568,911,194551,20568_20240331
52871,20240331,66814,15.883965553204805,746,213,7973,40.02929304971303,35.18,58717,37.38773850272817,11146,22229,199,23504,22229_20240331
4702793,20240331,6340942,9.763784740934637,89309,12704,604022,89.59066244041396,78.38,5547231,12.966254943641243,181538,24156,6540,4969801,24156_20240331
880460,20240331,1103094,9.880597181298327,14603,3746,103313,90.05781839195686,80.95,991553,13.936047558354009,116562,24823,1507,892971,24823_20240331
52024,20240331,104752,6.87325797460514,1218,-77,5674,128.3116801901099,78.35,63963,11.194202563138253,6674,28217,156,82072,28217_20240331
51476,20240331,64341,14.371720861127018,821,135,9014,77.58752317591886,66.34,55014,0.0,14334,29399,93,42684,29399_20240331
185274,20240331,262589,13.525771910410075,3672,398,34712,88.49840255591054,75.0,222543,20.61940144593894,57080,31823,131,196947,31823_20240331
618585,20240331,983774,11.021856638773663,12798,1544,96025,94.56244093621171,79.44,826437,18.312860639972023,62231,33708,1171,781499,33708_20240331
52547,20240331,94744,13.813190038608294,1368,173,13917,99.04342809611335,77.92,74537,20.97509871867193,17564,34334,46,73824,34334_20240331
329252,20240331,501606,11.813031044230062,6836,760,65000,70.85250104775288,57.3,405630,15.07070931064722,71459,34643,715,287399,34643_20240331
217987,20240331,548441,13.924583947756478,7653,1605,71692,67.83960028018555,57.04,461123,18.67428257860145,88208,35241,209,312824,35241_20240331
14415,20240331,18197,15.563905679899797,282,-339,2717,64.3517607711981,53.93,15249,23.98915384001914,6745,35314,-73,9813,35314_20240331
1896621,20240331,2488336,8.842466014365117,30887,4881,192552,85.20561642318039,72.33,2112234,12.889201735763232,126546,57369,2464,1799742,57369_20240331
1882301,20240331,3946961,12.581982802630657,54715,7748,457656,92.53049916977125,75.15,3205743,0.0,143630,57815,4853,2966290,57815_20240331
214467,20240331,351361,10.897185567291189,4702,357,35310,112.84957386823942,79.29,246872,0.0,38881,57931,274,278594,57931_20240331
1569152,20240331,3615824,10.214239501027524,52357,14698,394649,111.5530608593626,87.77,2844969,17.716959103591304,215593,58181,5627,3173650,58181_20240331
344981,20240331,491062,15.203249873881527,8333,2770,74393,81.81776272370823,68.67,412144,23.208144823070707,101369,58348,2328,337207,58348_20240331
202414,20240331,313113,9.194952779268126,4401,315,28723,97.78848659517948,80.3,257109,0.0,12769,58377,191,251423,58377_20240331
97335,20240331,156759,13.337988357962441,3132,506,19788,90.94002584056969,77.23,133124,18.52628100323512,12580,58413,228,121063,58413_20240331
256619,20240331,359579,10.033404435143076,5342,848,34454,84.43315829709374,74.95,319172,0.0,19592,58584,401,269487,58584_20240331
422482,20240331,723214,11.012134542400341,11293,2770,60192,90.01944201102691,76.44,614134,18.282972728272735,69255,58657,1382,552840,58657_20240331
211147,20240331,505706,10.177506721155869,8821,1437,52843,97.26257247823116,85.28,443409,34.20286301075928,40020,58687,519,431271,58687_20240331
84883,20240331,200199,12.621231149149931,2857,43,23419,88.09063054346073,60.03,136422,20.024114995429183,25064,59182,413,120175,59182_20240331
21180,20240331,49203,44.934364795862464,709,-385,20504,83.41454802259886,48.01,28320,0.0,417,59292,9,23623,59292_20240331
632516,20240331,734795,12.166374584678328,9651,3910,79802,60.71777408404979,53.04,641929,21.58398232357031,73403,8033,1080,389765,8033_20240331
28322,20231231,38746,13.947990543735225,1828,144,2444,66.2074369103196,52.34,30631,21.30991025396219,1758,10843,134,20280,10843_20231231
340845,20231231,429605,15.959450618275628,19800,5006,59540,73.03234586743731,61.71,362983,25.77742637167635,47953,12266,5854,265095,12266_20231231
284363,20231231,526610,5.858307877186706,23649,-1418,28437,63.37541693083772,43.66,362770,10.405187908976634,25822,16249,9064,229907,16249_20231231
61377,20231231,81906,18.228089708923175,4273,1107,14735,62.226208028697805,49.98,65789,0.0,17623,16584,846,40938,16584_20231231
278416,20231231,607167,9.481665886329637,24783,1855,45417,77.5586735856011,61.69,482926,0.0,30309,20179,29993,374551,20179_20231231
437095,20231231,519650,10.859881023247379,18593,5957,42281,41.65512539608354,37.39,466442,0.0,44275,20568,4383,194297,20568_20231231
53114,20231231,66944,15.226643346450954,2350,2190,7918,39.552898009105114,34.78,58868,39.166243378564694,12023,22229,2867,23284,22229_20231231
4590053,20231231,6443509,9.87360928779342,319801,61964,589797,91.89394229706531,77.04,5401701,12.815017140374854,176226,24156,26006,4963836,24156_20231231
839220,20231231,1049917,9.776066513640162,52612,16228,98355,91.27377371274432,81.99,943111,13.887521872265967,96627,24823,5216,860813,24823_20231231
48430,20231231,96974,7.388834876938034,3720,-166,5814,144.08134024027333,80.88,54438,12.297159046195011,2562,28217,648,78435,28217_20231231
52094,20231231,63898,13.699860755513631,3624,-156,8922,80.75254051084868,69.02,54615,22.654349859681947,13306,29399,1131,44103,29399_20231231
177646,20231231,249325,13.445766703369474,13982,3378,34314,87.27395734964551,74.51,212847,21.61356293903198,57874,31823,1438,185760,31823_20231231
538785,20231231,939301,11.224749534289101,47061,11581,95717,103.6020847360143,80.93,733714,18.361150860486024,34950,33708,7040,760143,33708_20231231
51519,20231231,92548,14.490786344088605,5077,1691,13744,98.59531588161504,77.28,72543,21.095741706278066,17734,34334,290,71524,34334_20231231
303023,20231231,470702,11.92926412832104,23109,3490,64006,74.44180395000068,58.9,372405,14.593613717947452,40308,34643,2672,277225,34643_20231231
218514,20231231,524934,14.357564699668698,23727,6779,70968,68.10857760330465,56.91,438654,21.962696654807683,88297,35241,1859,298761,35241_20231231
13388,20231231,17282,20.48439802652656,948,-594,3053,70.67163110410998,57.11,13966,26.859135512123917,5657,35314,57,9870,35314_20231231
1773716,20231231,2338378,9.169274039748757,101017,18651,188827,90.61974418841773,75.25,1941898,12.64900396331008,41062,57369,11531,1759743,57369_20231231
1739743,20231231,3803816,13.223548268607873,180231,22712,448146,95.77245753628148,74.81,2971419,0.0,173941,57815,16477,2845801,57815_20231231
193529,20231231,319832,8.503818204212342,16220,1640,26879,115.65674843105928,81.94,226586,0.0,24083,57931,971,262062,57931_20231231
1509889,20231231,3482906,10.147690241086627,192825,51889,379494,114.34314037296667,90.42,2754348,17.507414891787004,112065,58181,18038,3149408,58181_20231231
334104,20231231,485451,16.06765871994233,28187,9162,75041,78.54895811760994,65.63,405612,24.645177411294352,123171,58348,6549,318604,58348_20231231
183077,20231231,297999,9.544369880822666,15603,1705,28591,106.04721395151,83.66,235100,0.0,12567,58377,1107,249317,58377_20231231
82048,20231231,142856,15.856995966147275,9163,1571,19963,92.75763679086943,77.37,119160,20.912603459773273,2647,58413,1110,110530,58413_20231231
225286,20231231,330735,10.574129582660825,17347,2469,34028,93.06266984521932,80.97,287762,0.0,18343,58584,930,267799,58584_20231231
408821,20231231,715272,10.983825741143434,42326,12268,60705,89.64447008406131,76.04,606700,18.354537780288563,73499,58657,5529,543873,58657_20231231
191865,20231231,528314,10.381929825955023,29167,8050,51502,95.34189265627168,84.55,468495,31.66784896093777,47844,58687,2541,446672,58687_20231231
79009,20231231,198110,13.665865384615383,8592,-1086,23522,87.34407349416365,59.41,134759,20.486169997981023,14510,59182,1466,117704,59182_20231231
15825,20231231,44549,49.26284402584187,1740,-4007,20817,71.66260792561434,36.33,22585,0.0,520,59292,844,16185,59292_20231231
643064,20231231,741413,11.882734358832863,36410,15429,76694,56.44572809163769,49.66,652308,21.60177542992766,109530,8033,5576,368200,8033_20231231
27582,20230930,36668,13.902373966391037,1370,120,1846,65.6480117820324,53.49,29876,21.045637481965223,710,10843,89,19613,10843_20230930
339078,20230930,421595,16.203606073386755,14560,4078,55081,70.6700269886324,60.06,358299,26.37408366556069,79914,12266,3934,253210,12266_20230930
278242,20230930,553262,5.789893780315589,16988,-824,27568,65.29599228438741,45.03,381564,9.622594284145624,21543,16249,6427,249146,16249_20230930
63207,20230930,82673,17.853471233046385,3102,625,14041,59.655687515714426,48.79,67613,0.0,15049,16584,428,40335,16584_20230930
289732,20230930,601775,9.568760746857714,17662,1276,42313,77.91636387935283,62.0,478884,0.0,25513,20179,22438,373129,20179_20230930
418789,20230930,497105,10.994229210701006,13732,4316,37314,42.66228919055431,38.4,447442,0.0,34573,20568,1817,190889,20568_20230930
54338,20230930,67069,14.24477858852028,1689,2186,6186,37.95902908144782,34.37,60726,34.99860061572908,13585,22229,2442,23051,22229_20230930
4562797,20230930,6116050,10.136778182204775,234152,49640,586630,91.79638330534469,79.94,5325968,13.105453992482168,133283,24156,19499,4889046,24156_20230930
831918,20230930,1016234,9.599228475764225,38762,13130,94770,94.23958790004384,84.61,912400,13.55385732546168,65557,24823,3952,859842,24823_20230930
48038,20230930,96585,7.858374672656433,2642,0,5446,127.49097380263856,77.14,58441,13.216642563872405,6582,28217,573,74507,28217_20230930
53804,20230930,65794,13.228988947407464,2886,-390,8619,78.62234033191953,67.9,56821,20.522904062229905,14831,29399,819,44674,29399_20230930
192811,20230930,262207,13.233048582077208,10345,3139,34405,78.3047444769172,67.24,225146,22.693428293946262,80392,31823,1278,176300,31823_20230930
666601,20230930,1002353,10.741876361390162,34871,9242,88725,88.45161397331488,74.48,844066,17.962767570572925,117173,33708,5461,746590,33708_20230930
52565,20230930,85486,14.029248974138753,3763,1409,13443,102.99869621903521,79.48,65962,21.953151123704266,14633,34334,241,67940,34334_20230930
314131,20230930,483187,11.551751200778543,16591,2385,62416,65.97649967159532,52.8,386718,14.830927071220557,62206,34643,1953,255143,34643_20230930
210045,20230930,472970,15.454625803743067,16259,4956,67408,66.28040762656148,56.27,401544,24.34481582537517,52540,35241,1494,266145,35241_20230930
11366,20230930,15420,21.883001772700414,655,-458,3153,80.36342321219226,62.24,11942,29.55958549222798,4039,35314,45,9597,35314_20230930
1774112,20230930,2244512,9.235216631161261,73041,14088,182206,85.49092505658457,73.83,1938249,13.064887721542634,33435,57369,7053,1657027,57369_20230930
1805180,20230930,3714924,13.152048157654455,130462,14841,432799,102.55657903513521,74.08,2683547,0.0,291520,57815,11634,2752154,57815_20230930
183429,20230930,321095,8.778542554353763,11648,1264,26458,118.18521556831647,80.76,219420,0.0,27751,57931,714,259322,57931_20230930
1545621,20230930,3486995,9.99336913882343,142155,40481,381913,109.6867035695723,86.48,2749377,17.77237463306911,239014,58181,13521,3015701,58181_20230930
293787,20230930,430691,17.879308133282027,19914,6592,72150,82.87016177708257,67.9,352893,25.58771011223887,103834,58348,4232,292443,58348_20230930
192495,20230930,306672,9.465783302784235,11430,1370,28005,93.5550205441768,78.18,256277,0.0,34900,58377,1030,239760,58377_20230930
83070,20230930,122649,17.36719154020365,6442,1001,19339,96.50371776617624,74.6,94815,23.911374738311235,8509,58413,884,91500,58413_20230930
217963,20230930,319017,10.88383394344358,12294,1728,33413,92.28007440718066,80.08,276855,0.0,17992,58584,707,255482,58584_20230930
403449,20230930,706140,10.864955845064266,31148,9385,55257,90.72175690028368,76.45,595048,18.19462670667248,68146,58657,4279,539838,58657_20230930
172432,20230930,471989,12.866319741426654,20222,5939,56056,108.09942265128821,87.23,380879,33.53949989559996,31610,58687,2033,411728,58687_20230930
67023,20230930,158468,16.300472653612424,5934,-1101,22468,104.85724847619949,76.97,116321,20.098077739182372,8916,59182,621,121971,59182_20230930
13143,20230930,34827,64.74174480859098,1064,-3785,20920,98.50110324887773,37.17,13143,0.0,341,59292,834,12946,59292_20230930
608178,20230930,697442,11.251417986924379,27042,11422,68114,59.37876569444265,52.57,617416,20.516219275053103,83423,8033,3838,366614,8033_20230930
29514,20230630,37889,13.546379350924449,915,105,2520,60.43928615999001,51.13,32052,21.38887809427583,1275,10843,42,19372,10843_20230630
341031,20230630,419512,15.547539293996394,9605,2835,55841,71.26761034982127,60.88,358383,25.890689538510724,72471,12266,2323,255411,12266_20230630
268629,20230630,529740,6.002188094236902,10932,-840,28457,65.17761594564782,44.84,364438,10.274455214133498,20286,16249,3889,237532,16249_20230630
65762,20230630,83918,13.19552630967052,1926,310,10938,59.85525694752349,49.87,69917,0.0,10025,16584,87,41849,16584_20230630
272114,20230630,581350,9.822187095246717,10959,309,42502,78.16005513462906,62.04,461416,0.0,38682,20179,14844,360643,20179_20230630
404806,20230630,478302,10.993735387629432,8878,2849,38329,45.32759937568492,39.95,421582,0.0,16135,20568,1130,191093,20568_20230630
56742,20230630,68025,12.040293972368993,1054,586,5007,37.610168952241565,34.75,62858,28.71723102129984,13938,22229,789,23641,22229_20230630
4372677,20230630,6067664,10.036391848172984,150804,32656,567347,94.64490024917467,79.96,5126123,12.778569422274593,114962,24156,13053,4851614,24156_20230630
825160,20230630,997723,9.535426727868016,25156,9156,91762,95.67778341011258,86.08,897595,12.825869105309277,46871,24823,2727,858799,24823_20230630
45646,20230630,87398,8.660619625397574,1645,-29,5790,119.37976309907245,77.61,56817,13.710643766389385,3647,28217,322,67828,28217_20230630
55328,20230630,68041,14.063334825489884,1668,434,9473,88.34891287507101,75.43,58089,19.45321697531441,10394,29399,620,51321,29399_20230630
194884,20230630,256230,12.838541567315358,6738,2386,33652,77.29912325707046,66.44,220247,23.600626218937816,80527,31823,1127,170249,31823_20230630
604141,20230630,932965,10.686827050706292,22599,4121,87142,94.66644010107915,78.82,776817,17.613100905585824,53959,33708,947,735385,33708_20230630
50010,20230630,84601,13.874165991145476,2289,772,12805,100.56357283913108,78.25,65830,20.92957447561105,14573,34334,93,66201,34334_20230630
314590,20230630,481290,11.786741717607924,10462,1567,61104,60.76089910322605,48.78,386385,13.483667583971048,48794,34643,1309,234771,34643_20230630
